margin_capital,total_project_cost,monthly_emi,competitor_count,min_distance_km,demand_score,gross_margin,gst_rate,is_viable
109900.0,923500.0,16852.73,3,0.42,76.0,24.5,0.0,1
157000.0,1310300.0,23911.34,3,9.8,75.3,29.7,0.0,1
78800.0,816800.0,14905.58,3,0.62,77.6,36.4,5.0,1
177600.0,1936100.0,35331.41,0,9.75,59.3,30.6,0.0,1
56800.0,423800.0,7733.82,1,1.77,60.0,15.6,5.0,1
51200.0,560500.0,10228.43,5,0.31,46.7,15.7,5.0,0
136100.0,1511200.0,27577.52,0,5.2,71.8,21.3,0.0,1
12000.0,104600.0,1908.82,3,0.83,63.3,49.7,5.0,1
25800.0,224700.0,4100.5,1,1.68,77.6,22.3,5.0,1
26700.0,249900.0,4560.36,0,4.76,69.7,28.8,18.0,1
40700.0,388200.0,7084.17,6,0.26,69.0,15.8,5.0,0
94100.0,743100.0,13560.65,2,3.58,96.0,29.1,0.0,1
133300.0,1457300.0,26593.91,3,4.92,58.1,26.8,18.0,1
96800.0,802400.0,14642.8,4,2.28,77.7,31.7,0.0,1
16500.0,123100.0,2246.42,5,0.35,52.8,11.9,5.0,0
96900.0,783300.0,14294.25,1,6.83,74.6,20.6,0.0,1
144300.0,1399400.0,25537.31,4,5.61,77.8,20.9,0.0,1
99900.0,768600.0,14025.99,4,0.79,79.0,23.0,18.0,1
145700.0,1366800.0,24942.4,1,1.43,84.3,31.9,18.0,1
47100.0,340100.0,6206.4,1,1.7,79.1,34.9,5.0,1
98600.0,838600.0,15303.41,2,3.95,60.3,20.3,5.0,1
87600.0,939300.0,17141.06,1,3.57,40.0,19.2,5.0,1
197600.0,1701700.0,31053.91,2,4.26,82.0,28.0,0.0,1
102100.0,730100.0,13323.42,1,3.62,65.8,28.9,0.0,1
26700.0,199800.0,3646.1,3,7.09,67.7,24.5,18.0,1
73700.0,677400.0,12361.71,1,6.33,65.0,23.2,18.0,1
90700.0,686300.0,12524.12,2,0.68,64.7,28.6,0.0,1
83400.0,597300.0,10899.98,2,0.66,85.3,27.8,0.0,1
112900.0,822900.0,15016.9,3,5.05,71.7,18.2,0.0,1
54500.0,480200.0,8763.05,3,7.87,58.7,20.7,5.0,1
112300.0,1172000.0,21387.54,1,2.35,56.1,15.5,5.0,1
54500.0,461200.0,8416.33,0,7.46,62.6,28.6,0.0,1
120100.0,952400.0,17380.11,6,3.16,92.2,30.6,0.0,1
66700.0,553800.0,10106.16,3,1.32,82.5,28.3,0.0,1
108700.0,802400.0,14642.8,0,6.22,56.4,17.1,5.0,1
171900.0,1862600.0,33990.13,1,7.33,70.6,17.8,18.0,1
58500.0,454200.0,8288.58,4,1.89,52.7,32.5,5.0,1
95100.0,727900.0,13283.27,5,0.74,52.6,17.5,5.0,1
73300.0,755300.0,13783.28,2,1.92,79.0,37.5,5.0,1
118400.0,1017000.0,18558.98,4,4.39,68.0,17.4,18.0,1
97100.0,806900.0,14724.92,5,0.32,72.0,28.6,18.0,1
49000.0,445400.0,8128.0,3,0.89,96.0,17.8,5.0,1
123100.0,1145100.0,20896.65,4,0.7,53.7,15.7,18.0,1
57100.0,611500.0,11159.11,1,0.42,73.1,14.9,5.0,1
17900.0,132100.0,2410.66,3,2.26,63.4,47.9,5.0,1
63000.0,475300.0,8673.63,4,1.96,75.8,16.4,5.0,1
163200.0,1404100.0,25623.08,1,1.31,75.8,20.9,0.0,1
82500.0,807500.0,14735.87,4,0.46,51.7,31.7,0.0,1
48700.0,372100.0,6790.36,2,4.8,85.3,45.0,5.0,1
110700.0,1072400.0,19569.96,2,0.52,77.9,24.5,0.0,1
15200.0,117600.0,2146.05,2,5.97,64.0,51.8,18.0,1
62100.0,585100.0,10677.35,5,0.3,72.4,17.1,18.0,0
69000.0,552500.0,10082.44,3,3.38,71.8,20.3,5.0,1
104100.0,788500.0,14389.14,3,1.58,49.2,24.7,0.0,1
48800.0,350400.0,6394.36,3,2.03,57.9,26.4,0.0,1
72900.0,707200.0,12905.52,2,0.56,75.9,39.4,5.0,1
202600.0,1873800.0,34194.52,3,0.82,75.9,17.0,18.0,1
57700.0,640200.0,11682.85,6,1.12,68.2,16.1,5.0,0
61200.0,658200.0,12011.33,3,1.0,57.9,68.0,18.0,1
99100.0,1048100.0,19126.52,4,1.19,73.7,14.5,5.0,1
76200.0,714300.0,13035.09,3,0.32,54.1,37.8,5.0,1
87200.0,673600.0,12292.36,12,0.12,74.5,21.3,5.0,0
47000.0,388200.0,7084.17,2,0.64,68.8,32.4,0.0,1
71800.0,676400.0,12343.46,6,0.66,77.2,15.2,5.0,1
175900.0,1480000.0,27008.16,2,0.88,66.4,38.1,0.0,1
60700.0,450300.0,8217.41,2,3.35,87.2,46.1,5.0,1
70800.0,770300.0,14057.02,4,1.76,72.7,14.4,5.0,1
71700.0,519900.0,9487.53,5,0.57,61.1,18.4,5.0,1
140900.0,1431000.0,26113.97,4,4.99,62.7,16.9,18.0,1
169700.0,1737500.0,31707.21,2,3.6,95.6,24.0,0.0,1
74100.0,756200.0,13799.71,8,0.85,52.7,17.2,5.0,0
130500.0,1118400.0,20409.41,0,9.78,70.2,30.5,0.0,1
119800.0,1051700.0,19192.22,3,2.03,63.5,25.4,0.0,1
79800.0,593600.0,10832.46,1,3.7,59.3,55.4,5.0,1
56200.0,426300.0,7779.44,5,0.79,51.5,15.0,5.0,1
132300.0,1338200.0,24420.48,3,1.75,55.4,28.6,0.0,1
47800.0,359200.0,6554.95,0,8.29,88.6,21.4,5.0,1
44300.0,318500.0,5812.23,0,5.34,77.8,27.9,0.0,1
86100.0,689800.0,12587.99,2,6.04,48.4,30.2,0.0,1
36300.0,397000.0,7244.76,6,1.08,55.2,19.5,18.0,0
81400.0,836200.0,15259.61,1,1.54,62.9,23.5,0.0,1
72300.0,558000.0,10182.81,1,3.72,68.1,16.6,0.0,1
66100.0,606300.0,11064.22,2,5.35,51.9,32.4,18.0,1
81300.0,663400.0,12106.22,2,0.85,88.5,22.7,18.0,1
27700.0,237400.0,4332.25,5,0.43,62.2,21.5,5.0,1
113600.0,922800.0,16839.95,3,1.19,73.9,23.0,0.0,1
147900.0,1427200.0,26044.62,3,7.5,93.1,24.0,18.0,1
62400.0,654800.0,11949.28,5,0.18,86.6,13.6,5.0,0
69800.0,566200.0,10332.45,3,3.27,67.1,23.3,18.0,1
125200.0,1022100.0,18652.05,2,1.2,74.6,28.9,0.0,1
30800.0,241200.0,4401.6,2,1.1,79.9,45.8,5.0,1
18800.0,161300.0,2943.52,4,1.18,66.9,19.7,5.0,1
45000.0,448400.0,8182.74,4,6.23,82.4,19.0,18.0,1
20200.0,177800.0,3244.63,3,2.19,50.2,13.0,5.0,1
43100.0,468200.0,8544.07,2,9.63,54.2,27.4,0.0,1
81000.0,679500.0,12400.03,1,0.62,63.6,20.3,18.0,1
29900.0,270600.0,4938.11,1,1.84,69.9,19.6,5.0,1
15200.0,134400.0,2452.63,1,0.48,68.7,40.2,5.0,1
69100.0,760400.0,13876.35,4,1.3,73.7,25.8,0.0,1
192300.0,1399700.0,25542.78,2,5.39,86.1,26.2,0.0,1
91600.0,689500.0,12582.52,3,0.67,79.6,23.6,0.0,1
111400.0,938400.0,17124.63,4,10.59,64.3,15.1,5.0,1
16500.0,174200.0,3178.93,2,0.68,75.7,68.0,18.0,1
169400.0,1648900.0,30090.37,4,3.92,76.1,18.8,0.0,1
65300.0,717400.0,13091.66,3,14.53,75.2,51.4,18.0,1
21300.0,158400.0,2890.6,4,1.89,73.6,41.8,5.0,1
35300.0,321100.0,5859.68,5,0.29,65.1,35.3,18.0,0
79200.0,767900.0,14013.22,2,2.57,77.0,18.9,5.0,1
166400.0,1411300.0,25754.47,1,2.67,55.2,18.5,0.0,1
86000.0,820000.0,14963.98,2,1.38,59.3,18.6,5.0,1
195100.0,1454100.0,26535.51,2,5.86,84.6,30.0,0.0,1
134100.0,1306300.0,23838.35,3,0.69,83.4,29.1,0.0,1
31200.0,241800.0,4412.55,4,0.76,75.3,14.2,5.0,1
94300.0,766800.0,13993.15,3,3.22,68.3,17.4,5.0,1
62400.0,536700.0,9794.11,5,0.18,67.4,18.2,5.0,0
69100.0,679400.0,12398.2,2,0.61,71.1,21.2,18.0,1
61700.0,660700.0,12056.95,4,3.33,71.8,19.8,5.0,1
145300.0,1249300.0,22798.17,1,1.44,86.0,26.9,0.0,1
127600.0,997200.0,18197.66,2,0.3,61.9,33.5,0.0,1
108800.0,1135400.0,20719.64,0,8.23,67.8,23.2,0.0,1
141600.0,1312000.0,23942.37,4,1.54,72.2,20.7,18.0,1
56700.0,616500.0,11250.36,6,0.35,55.1,23.9,18.0,0
28600.0,250600.0,4573.14,2,0.37,49.2,16.3,5.0,1
167500.0,1675500.0,30575.79,0,6.64,74.5,30.8,0.0,1
79900.0,738700.0,13480.36,3,1.98,61.4,21.3,0.0,1
45100.0,351500.0,6414.44,5,0.36,65.7,16.2,5.0,1
98900.0,733800.0,13390.94,1,7.01,81.8,31.2,0.0,1
175400.0,1918200.0,35004.76,1,0.42,57.7,24.1,0.0,1
79900.0,616800.0,11255.83,4,4.29,73.6,12.5,5.0,1
48000.0,374500.0,6834.16,1,6.68,87.3,26.6,0.0,1
148700.0,1160600.0,21179.5,1,3.5,83.2,26.4,0.0,1
16000.0,150900.0,2753.74,4,3.72,79.2,15.8,5.0,1
112500.0,1047100.0,19108.27,2,2.29,61.8,26.4,0.0,1
66300.0,503800.0,9193.72,0,8.2,64.4,51.7,5.0,1
67700.0,694000.0,12664.64,3,4.31,73.9,18.7,5.0,1
29900.0,218000.0,3978.23,3,5.11,79.3,14.7,5.0,1
102200.0,1086400.0,19825.45,1,3.17,52.8,12.3,18.0,1
26700.0,196500.0,3585.88,3,0.37,63.2,39.9,5.0,1
118000.0,1154500.0,21068.19,5,1.11,49.7,15.4,5.0,1
46600.0,336400.0,6138.88,6,1.38,47.3,15.6,5.0,1
112700.0,1125400.0,20537.15,2,1.31,56.6,17.6,0.0,1
90500.0,976000.0,17810.78,2,1.68,63.3,14.3,5.0,1
29600.0,271300.0,4950.89,2,0.65,70.1,57.4,5.0,1
196200.0,2037500.0,37181.84,2,6.61,43.6,26.3,0.0,1
31200.0,224600.0,4098.67,2,1.47,59.3,66.1,18.0,1
154500.0,1173100.0,21407.61,3,1.3,87.9,22.7,0.0,1
86900.0,921300.0,16812.58,1,0.95,54.4,24.2,0.0,1
70300.0,690300.0,12597.12,3,3.02,61.1,19.9,18.0,1
45800.0,412800.0,7533.09,2,2.81,96.0,41.4,5.0,1
19800.0,147200.0,2686.22,4,1.59,85.9,16.5,5.0,1
89300.0,692200.0,12631.79,1,0.37,78.1,22.3,18.0,1
51000.0,453200.0,8270.34,2,0.34,49.4,19.2,5.0,1
18000.0,174300.0,3180.76,4,1.98,84.5,37.8,5.0,1
30900.0,278800.0,5087.75,5,0.37,76.2,21.7,0.0,1
74600.0,587200.0,10715.67,1,1.9,70.0,21.0,18.0,1
73300.0,525500.0,9589.72,5,0.45,66.5,28.2,0.0,1
24900.0,255700.0,4666.21,3,1.16,73.6,29.4,18.0,1
42800.0,312700.0,5706.39,4,2.73,78.7,57.5,18.0,1
114600.0,1040400.0,18986.0,0,9.0,55.3,23.5,0.0,1
66300.0,730000.0,13321.59,3,1.93,67.5,18.9,5.0,1
27600.0,242000.0,4416.2,1,1.97,77.0,68.0,18.0,1
168100.0,1317300.0,24039.08,1,0.64,75.1,24.9,0.0,1
29400.0,267100.0,4874.24,2,1.23,79.0,30.7,5.0,1
34400.0,268000.0,4890.67,1,3.05,80.7,17.0,0.0,1
47900.0,358700.0,6545.83,1,1.45,58.9,18.1,5.0,1
42500.0,393600.0,7182.71,4,1.15,64.4,11.0,5.0,1
74500.0,645000.0,11770.45,3,0.43,74.1,17.7,5.0,1
75000.0,588100.0,10732.09,5,0.24,62.8,47.5,5.0,1
73900.0,567700.0,10359.82,4,0.53,63.3,30.4,18.0,1
25700.0,269300.0,4914.39,6,0.63,62.6,14.2,5.0,0
126800.0,1187300.0,21666.75,3,1.02,68.6,33.4,18.0,1
71300.0,555300.0,10133.53,6,1.56,53.9,16.3,5.0,1
33700.0,283600.0,5175.35,2,0.43,71.3,21.7,5.0,1
54600.0,520900.0,9505.78,4,2.52,82.8,48.1,5.0,1
83400.0,821900.0,14998.65,5,0.28,73.6,21.6,5.0,0
35400.0,257600.0,4700.88,3,4.81,61.4,54.7,18.0,1
165400.0,1377400.0,25135.83,2,4.44,82.6,20.8,0.0,1
84500.0,678600.0,12383.61,1,2.68,74.0,18.7,5.0,1
53000.0,452000.0,8248.44,1,2.45,48.2,29.8,0.0,1
70800.0,723400.0,13201.15,2,0.71,82.5,22.3,5.0,1
32000.0,251700.0,4593.21,0,6.75,87.7,18.2,5.0,1
59500.0,610700.0,11144.51,2,1.14,73.2,37.5,5.0,1
100000.0,1091100.0,19911.22,1,0.44,59.5,26.9,0.0,1
36300.0,347600.0,6343.27,1,1.95,96.0,16.9,18.0,1
103100.0,922500.0,16834.48,4,1.51,74.8,25.1,0.0,1
115800.0,945600.0,17256.02,1,2.47,67.4,21.8,0.0,1
26400.0,268700.0,4903.44,3,1.48,73.6,26.4,0.0,1
120000.0,1237300.0,22579.18,7,0.6,70.8,21.1,5.0,1
110200.0,794900.0,14505.94,3,2.69,80.7,26.5,0.0,1
40100.0,360700.0,6582.33,5,0.43,49.3,20.4,5.0,0
37700.0,367900.0,6713.72,3,1.97,61.4,17.0,5.0,1
56700.0,549100.0,10020.39,7,1.52,68.8,14.3,5.0,1
179500.0,1926900.0,35163.53,1,1.05,65.2,27.7,0.0,1
99400.0,769200.0,14036.94,2,0.48,89.9,23.8,0.0,1
88800.0,755600.0,13788.76,1,0.79,92.8,24.1,0.0,1
31600.0,264900.0,4834.1,2,1.65,55.1,35.7,5.0,1
142500.0,1129300.0,20608.32,3,1.02,88.6,19.3,0.0,1
172900.0,1477800.0,26968.01,2,1.19,72.8,31.9,0.0,1
22500.0,216900.0,3958.15,4,0.75,78.2,15.4,5.0,1
75500.0,715600.0,13058.81,6,1.05,74.8,18.5,5.0,1
104000.0,896500.0,16360.01,2,2.71,63.6,33.0,0.0,1
93800.0,755700.0,13790.58,3,0.62,68.9,21.4,5.0,1
17000.0,140900.0,2571.25,2,2.25,65.1,35.3,5.0,1
17000.0,153900.0,2808.48,4,1.18,66.8,18.1,5.0,1
29500.0,290500.0,5301.26,1,7.86,74.4,52.6,5.0,1
82800.0,620300.0,11319.7,3,0.97,73.9,15.5,18.0,1
49900.0,377100.0,6881.61,3,3.16,72.5,18.7,5.0,1
31600.0,265000.0,4835.92,4,3.81,94.9,17.7,5.0,1
83600.0,642400.0,11723.0,0,9.14,41.6,15.9,18.0,1
14700.0,147300.0,2688.04,2,1.35,79.9,32.2,5.0,1
90400.0,865900.0,15801.6,5,0.69,54.5,18.0,5.0,1
33000.0,240900.0,4396.13,7,1.39,77.3,21.6,5.0,1
97300.0,764500.0,13951.17,7,0.35,64.6,18.9,5.0,1
46600.0,336800.0,6146.18,6,2.01,72.7,33.5,18.0,1
108500.0,854400.0,15591.74,0,6.3,78.6,20.0,18.0,1
114900.0,976800.0,17825.38,6,1.58,53.4,20.5,5.0,1
56200.0,512700.0,9356.14,1,1.73,66.5,32.4,18.0,1
157200.0,1459100.0,26626.76,3,0.74,68.7,24.6,18.0,1
31500.0,228500.0,4169.84,4,1.62,46.0,38.6,5.0,1
104200.0,1149800.0,20982.42,1,0.5,69.2,16.7,18.0,1
47000.0,425300.0,7761.2,2,1.38,65.6,16.0,5.0,1
22100.0,183800.0,3354.12,4,6.9,57.3,16.2,5.0,1
87800.0,818400.0,14934.78,4,1.3,51.4,17.9,5.0,1
39600.0,284700.0,5195.42,6,0.38,53.4,13.9,5.0,0
108900.0,966200.0,17631.95,1,0.64,67.1,21.8,0.0,1
142100.0,1425800.0,26019.07,2,0.71,67.0,25.5,0.0,1
160600.0,1614100.0,29455.32,4,1.23,74.9,18.3,18.0,1
35300.0,278100.0,5074.98,3,2.13,64.0,18.8,0.0,1
52900.0,468000.0,8540.42,3,5.3,80.7,18.8,5.0,1
41500.0,305600.0,5576.82,2,1.62,91.6,59.6,18.0,1
156500.0,1318400.0,24059.16,2,0.71,81.8,19.7,0.0,1
97800.0,1038600.0,18953.16,2,0.39,60.9,19.1,18.0,0
73900.0,708600.0,12931.07,0,4.91,70.6,30.9,0.0,1
44200.0,365800.0,6675.39,1,3.56,50.8,30.8,0.0,1
29000.0,235000.0,4288.46,6,1.19,72.0,20.7,5.0,1
66800.0,494100.0,9016.71,8,0.84,80.4,43.6,18.0,1
51800.0,490300.0,8947.36,1,5.36,70.7,33.8,5.0,1
69100.0,702100.0,12812.45,5,0.6,92.5,21.5,18.0,1
97500.0,1015300.0,18527.96,3,0.65,81.7,31.2,0.0,1
145700.0,1490300.0,27196.12,5,1.32,82.5,23.6,18.0,1
142900.0,1161700.0,21199.58,3,2.43,74.6,31.4,0.0,1
62200.0,559100.0,10202.88,5,1.24,65.1,18.3,5.0,1
86700.0,924000.0,16861.85,2,0.81,88.6,27.0,0.0,1
52000.0,412000.0,7518.49,1,0.59,59.2,36.0,0.0,1
134000.0,1139200.0,20788.98,1,2.45,94.0,21.7,0.0,1
145400.0,1538600.0,28077.53,6,0.45,71.1,20.6,0.0,1
28400.0,238400.0,4350.5,5,0.35,70.7,66.4,18.0,1
198900.0,1861500.0,33970.06,4,0.92,61.9,17.0,0.0,1
63500.0,653400.0,11923.74,4,1.24,69.9,25.6,0.0,1
97300.0,1030800.0,18810.82,2,2.39,72.1,21.3,0.0,1
91500.0,921700.0,16819.88,2,3.15,65.8,23.3,0.0,1
81400.0,664100.0,12119.0,4,1.03,56.6,18.7,5.0,1
90600.0,775400.0,14150.08,3,3.07,76.3,30.1,0.0,1
44600.0,450800.0,8226.54,6,0.34,48.6,16.0,5.0,0
75100.0,716800.0,13080.71,2,2.16,72.0,24.9,0.0,1
68400.0,657000.0,11989.43,3,0.71,55.1,22.2,0.0,1
26800.0,206500.0,3768.37,2,1.28,67.6,26.3,0.0,1
73400.0,737600.0,13460.28,3,2.2,90.2,18.6,5.0,1
44600.0,388500.0,7089.64,8,0.38,52.1,13.4,5.0,0
154100.0,1673300.0,30535.64,2,2.03,75.3,25.3,0.0,1
70300.0,768300.0,14020.52,3,0.41,86.7,14.3,5.0,1
64900.0,645800.0,11785.05,3,0.6,50.6,19.4,5.0,1
53200.0,414700.0,7567.76,3,1.15,58.1,18.2,5.0,1
139600.0,1352400.0,24679.62,0,7.38,75.3,29.0,0.0,1
35500.0,361800.0,6602.4,4,0.64,93.8,44.7,18.0,1
79300.0,784600.0,14317.97,2,5.53,67.3,12.6,5.0,1
96100.0,910300.0,16611.84,1,2.08,61.7,26.7,18.0,1
90600.0,714200.0,13033.26,4,1.37,70.3,17.9,5.0,1
98600.0,998200.0,18215.91,1,3.6,73.3,31.6,18.0,1
63700.0,693300.0,12651.86,2,7.5,68.5,11.4,5.0,1
58700.0,563000.0,10274.05,2,1.43,81.7,27.9,0.0,1
43400.0,349000.0,6368.82,1,5.11,74.1,34.0,0.0,1
231400.0,1908100.0,34820.45,1,7.04,53.0,15.9,18.0,1
47500.0,471900.0,8611.59,4,1.25,50.7,34.6,18.0,1
91600.0,818100.0,14929.31,2,0.73,72.6,17.9,18.0,1
22700.0,182500.0,3330.4,3,1.21,84.8,45.6,18.0,1
40100.0,355000.0,6478.31,3,3.46,71.3,23.0,0.0,1
235600.0,2145400.0,39150.88,3,0.38,65.6,17.3,18.0,1
118500.0,1094100.0,19965.96,0,8.56,68.1,32.2,0.0,1
57200.0,412300.0,7523.96,3,2.05,57.0,19.1,5.0,1
73400.0,764400.0,13949.35,5,1.01,65.5,19.7,5.0,1
79300.0,692100.0,12629.96,1,4.23,51.3,12.8,18.0,1
31300.0,296700.0,5414.41,6,0.94,57.7,21.9,5.0,1
17400.0,160500.0,2928.93,3,8.06,77.9,66.4,18.0,1
47200.0,342800.0,6255.67,1,6.85,67.2,20.6,0.0,1
75800.0,542900.0,9907.25,6,0.93,68.1,12.9,5.0,1
70400.0,581300.0,10608.0,6,0.62,75.8,59.7,18.0,1
173800.0,1897500.0,34627.01,0,9.38,79.8,34.2,0.0,1
70600.0,552800.0,10087.91,4,0.35,77.6,24.4,0.0,1
31900.0,343900.0,6275.75,2,4.24,74.7,53.5,18.0,1
41800.0,342900.0,6257.5,4,2.1,74.7,37.1,5.0,1
73900.0,725200.0,13234.0,1,2.07,58.4,31.7,0.0,1
73700.0,567200.0,10350.69,5,0.13,86.4,68.0,18.0,1
25400.0,196700.0,3589.53,5,0.33,64.0,18.0,5.0,1
60500.0,566200.0,10332.45,3,4.06,48.1,39.1,5.0,1
24300.0,247400.0,4514.74,4,2.56,84.7,15.5,5.0,1
50300.0,399100.0,7283.08,4,3.41,79.5,34.9,0.0,1
53000.0,446200.0,8142.59,2,0.62,68.1,53.9,18.0,1
58300.0,631600.0,11525.91,2,2.1,74.5,31.5,18.0,1
103300.0,837400.0,15281.51,1,1.11,67.1,26.7,0.0,1
30100.0,333800.0,6091.43,3,1.78,60.2,44.1,5.0,1
59300.0,557200.0,10168.21,4,3.01,80.2,42.2,5.0,1
33200.0,358200.0,6536.7,2,2.5,55.4,17.4,0.0,1
49200.0,409900.0,7480.16,2,5.63,87.9,21.9,0.0,1
161000.0,1329700.0,24265.37,1,8.24,54.2,25.0,0.0,1
49300.0,511400.0,9332.41,8,0.98,72.1,20.7,5.0,1
67500.0,502600.0,9171.82,3,0.83,67.3,16.0,0.0,1
154800.0,1594800.0,29103.11,4,1.38,53.0,23.0,18.0,1
72400.0,700800.0,12788.73,3,0.78,68.2,45.4,5.0,1
53200.0,398200.0,7266.65,2,1.96,67.8,14.2,0.0,1
165100.0,1802700.0,32897.03,4,1.16,68.9,24.2,0.0,1
140900.0,1029300.0,18783.44,3,1.09,59.4,38.2,18.0,1
17900.0,183700.0,3352.3,5,0.31,96.0,17.0,5.0,1
112700.0,993400.0,18128.31,5,0.14,55.4,26.6,18.0,0
60100.0,540700.0,9867.1,2,0.46,73.8,17.9,18.0,1
58300.0,622000.0,11350.73,5,1.79,80.3,51.3,5.0,1
58000.0,427300.0,7797.69,6,0.14,59.3,23.2,18.0,0
72200.0,642000.0,11715.7,3,0.53,68.1,20.1,0.0,1
88800.0,894400.0,16321.69,4,5.01,61.8,12.4,5.0,1
73400.0,580200.0,10587.93,3,4.74,67.3,21.8,18.0,1
101700.0,971300.0,17725.02,4,5.1,61.4,16.6,18.0,1
39700.0,288700.0,5268.42,4,2.43,62.1,22.6,0.0,1
87400.0,679300.0,12396.38,5,0.17,60.7,16.1,5.0,1
120800.0,909200.0,16591.77,2,0.87,61.7,15.4,18.0,1
158300.0,1495700.0,27294.66,1,0.74,72.5,19.1,18.0,1
32200.0,292700.0,5341.41,2,1.61,84.2,26.7,18.0,1
131400.0,1442900.0,26331.13,1,0.93,68.9,24.4,0.0,1
107800.0,1017200.0,18562.63,6,2.18,68.2,13.0,5.0,1
110900.0,1164400.0,21248.85,2,0.42,64.3,29.8,0.0,1
143500.0,1033500.0,18860.09,2,2.0,86.9,19.0,18.0,1
35200.0,257400.0,4697.23,2,2.05,74.4,41.4,18.0,1
46000.0,392700.0,7166.29,2,4.64,64.7,29.1,0.0,1
36600.0,306200.0,5587.77,2,0.36,73.4,34.4,5.0,1
40400.0,306700.0,5596.89,3,0.84,77.2,20.8,5.0,1
146700.0,1595700.0,29119.54,0,6.06,73.9,24.6,0.0,1
98300.0,818600.0,14938.43,4,2.42,71.5,28.0,0.0,1
136700.0,1070700.0,19538.94,1,2.22,83.3,25.8,0.0,1
28600.0,235200.0,4292.11,1,0.85,65.8,33.3,18.0,1
45900.0,423200.0,7722.87,4,4.92,72.7,26.4,0.0,1
128700.0,929200.0,16956.74,2,3.16,90.0,25.4,0.0,1
18200.0,133100.0,2428.91,2,14.73,71.0,41.6,5.0,1
25700.0,224100.0,4089.55,5,0.12,95.3,16.3,5.0,1
43100.0,359200.0,6554.95,3,1.32,85.1,54.7,18.0,1
115000.0,1083400.0,19770.7,3,1.79,86.6,23.8,0.0,1
23400.0,185200.0,3379.67,4,4.83,44.4,53.9,18.0,1
12500.0,126200.0,2302.99,6,1.18,70.6,36.2,5.0,1
77600.0,622800.0,11365.32,1,1.91,68.0,14.3,5.0,1
52500.0,393300.0,7177.24,2,3.06,67.6,23.5,0.0,1
50700.0,388400.0,7087.82,0,6.25,60.4,15.1,18.0,1
82200.0,870000.0,15876.42,4,0.5,59.6,23.3,5.0,0
62800.0,479600.0,8752.1,3,2.6,85.5,42.9,5.0,1
38500.0,417600.0,7620.68,1,5.47,96.0,45.9,5.0,1
121800.0,984000.0,17956.77,3,9.2,73.2,26.9,18.0,1
139700.0,1413500.0,25794.61,3,4.35,36.2,14.9,18.0,1
68400.0,641100.0,11699.28,2,3.35,74.2,28.1,0.0,1
62600.0,449300.0,8199.17,3,1.27,76.7,29.9,0.0,1
56700.0,621600.0,11343.43,4,4.98,60.9,24.4,18.0,1
66500.0,499700.0,9118.9,4,0.83,62.2,50.7,5.0,1
170500.0,1308600.0,23880.32,1,1.33,53.1,25.5,0.0,1
54400.0,394200.0,7193.66,5,0.73,68.9,45.3,5.0,1
67900.0,646100.0,11790.52,2,0.5,81.1,20.9,0.0,1
38100.0,336300.0,6137.06,6,1.95,70.7,14.0,5.0,1
111000.0,990400.0,18073.57,9,1.31,51.2,16.1,5.0,1
56100.0,461200.0,8416.33,2,5.77,68.1,10.8,0.0,1
96300.0,699600.0,12766.83,3,1.22,67.4,17.3,5.0,1
49500.0,543400.0,9916.37,3,5.17,81.2,21.3,18.0,1
131700.0,1098500.0,20046.26,3,5.83,94.0,18.8,0.0,1
38300.0,274500.0,5009.28,1,5.0,84.3,26.2,18.0,1
173300.0,1907600.0,34811.32,2,0.53,54.5,18.5,18.0,1
54200.0,582800.0,10635.37,8,0.31,76.2,17.1,5.0,0
80900.0,898100.0,16389.21,3,2.15,55.2,17.1,5.0,1
55500.0,457900.0,8356.1,10,0.76,67.4,13.3,5.0,0
47700.0,434900.0,7936.38,1,3.09,75.6,22.5,0.0,1
119600.0,1280000.0,23358.41,1,6.94,52.6,18.1,5.0,1
19200.0,167000.0,3047.54,3,10.62,92.9,49.9,5.0,1
142200.0,1127200.0,20570.0,1,3.68,49.2,32.8,18.0,1
77600.0,651700.0,11892.71,1,5.14,73.3,11.9,5.0,1
225400.0,1720700.0,31400.63,3,2.33,79.9,20.5,18.0,1
54000.0,397700.0,7257.53,3,0.53,52.6,21.5,18.0,1
38400.0,325100.0,5932.67,4,0.59,81.5,12.2,5.0,1
109200.0,1206000.0,22008.0,7,0.54,62.1,15.4,5.0,0
111600.0,907700.0,16564.39,7,1.05,67.3,16.8,5.0,1
97400.0,1063600.0,19409.38,1,1.6,50.8,24.1,0.0,1
70300.0,748800.0,13664.67,3,1.17,74.5,17.4,5.0,1
146600.0,1382600.0,25230.73,3,1.67,52.9,29.0,18.0,1
143600.0,1531800.0,27953.44,4,1.24,78.3,25.3,18.0,1
135100.0,1468900.0,26805.6,2,0.53,66.4,15.6,18.0,1
26400.0,189100.0,3450.84,1,3.56,91.6,31.0,5.0,1
59400.0,472500.0,8622.54,1,0.79,78.0,32.4,18.0,1
64400.0,541100.0,9874.4,2,3.33,71.6,23.9,0.0,1
139100.0,1098800.0,20051.73,0,5.19,96.0,27.4,0.0,1
37500.0,275200.0,5022.06,4,0.86,71.4,14.4,5.0,1
44800.0,487500.0,8896.27,1,1.95,81.5,12.0,5.0,1
135400.0,1396100.0,25477.09,0,6.19,70.8,42.6,18.0,1
115700.0,1081000.0,19726.9,2,1.51,69.5,11.6,5.0,1
